Date,Temperature,Rainfall,WindSpeed,Port
2024-11-20,21.77,0.0,2.42,Haldia
2024-11-21,23.14,0.0,1.91,Haldia
2024-11-22,22.55,0.0,2.4,Haldia
2024-11-23,22.26,0.0,2.35,Haldia
2024-11-24,21.46,0.0,2.46,Haldia
2024-11-25,21.44,0.0,2.66,Haldia
2024-11-26,21.0,0.0,2.61,Haldia
2024-11-27,20.86,0.0,2.98,Haldia
2024-11-28,21.63,0.0,3.51,Haldia
2024-11-29,22.03,0.11,3.37,Haldia
2024-11-30,22.44,0.1,3.22,Haldia
2024-12-01,22.05,0.7,3.71,Haldia
2024-12-02,21.87,0.1,3.34,Haldia
2024-12-03,22.21,0.01,3.28,Haldia
2024-12-04,21.67,0.0,2.62,Haldia
2024-12-05,22.12,0.0,1.86,Haldia
2024-12-06,21.72,0.0,1.76,Haldia
2024-12-07,20.69,0.0,2.29,Haldia
2024-12-08,20.32,0.0,2.47,Haldia
2024-12-09,20.08,0.15,2.15,Haldia
2024-12-10,20.54,0.07,3.31,Haldia
2024-12-11,18.13,0.0,4.07,Haldia
2024-12-12,17.28,0.0,3.99,Haldia
2024-12-13,16.99,0.0,3.78,Haldia
2024-12-14,16.41,0.0,4.1,Haldia
2024-12-15,16.34,0.0,4.14,Haldia
2024-12-16,17.39,0.0,2.69,Haldia
2024-12-17,18.39,0.0,3.15,Haldia
2024-12-18,18.7,0.0,3.23,Haldia
2024-12-19,19.03,0.0,3.17,Haldia
2024-12-20,19.61,0.39,2.94,Haldia
2024-12-21,18.66,8.05,3.07,Haldia
2024-12-22,19.54,0.03,3.04,Haldia
2024-12-23,19.05,0.02,3.55,Haldia
2024-12-24,19.36,0.13,2.41,Haldia
2024-12-25,19.98,0.46,2.88,Haldia
2024-12-26,20.13,0.13,3.56,Haldia
2024-12-27,20.0,0.0,3.82,Haldia
2024-12-28,20.52,0.0,2.25,Haldia
2024-12-29,21.96,0.0,1.76,Haldia
2024-12-30,21.24,0.0,2.89,Haldia
2024-12-31,18.51,0.0,4.44,Haldia
2025-01-01,16.82,0.0,4.45,Haldia
2025-01-02,16.41,0.0,4.36,Haldia
2025-01-03,16.09,0.0,3.59,Haldia
2025-01-04,17.12,0.0,3.29,Haldia
2025-01-05,17.92,0.0,2.57,Haldia
2025-01-06,19.05,0.0,2.06,Haldia
2025-01-07,19.73,0.0,2.66,Haldia
2025-01-08,17.35,0.0,3.89,Haldia
2025-01-09,16.7,0.0,3.54,Haldia
2025-01-10,16.37,0.0,3.59,Haldia
2025-01-11,16.97,0.0,3.01,Haldia
2025-01-12,18.69,0.0,2.17,Haldia
2025-01-13,19.57,0.0,1.65,Haldia
2025-01-14,19.78,0.0,3.32,Haldia
2025-01-15,18.44,0.0,4.37,Haldia
2025-01-16,18.18,0.0,3.55,Haldia
2025-01-17,18.9,0.0,3.81,Haldia
2025-01-18,18.92,0.0,3.62,Haldia
2025-01-19,18.91,0.0,3.92,Haldia
2025-01-20,18.6,0.0,2.96,Haldia
2025-01-21,19.84,0.0,2.08,Haldia
2025-01-22,21.0,0.0,1.89,Haldia
2025-01-23,21.51,0.0,1.43,Haldia
2025-01-24,21.77,0.0,1.68,Haldia
2025-01-25,21.44,0.0,1.99,Haldia
2025-01-26,19.41,0.0,3.45,Haldia
2025-01-27,19.12,0.0,2.4,Haldia
2025-01-28,20.36,0.0,1.42,Haldia
2025-01-29,21.41,0.0,2.59,Haldia
2025-01-30,22.86,0.0,4.59,Haldia
2025-01-31,22.88,0.0,3.48,Haldia
2025-02-01,24.29,0.0,2.04,Haldia
2025-02-02,24.32,0.0,1.91,Haldia
2025-02-03,23.58,0.0,2.37,Haldia
2025-02-04,22.64,0.0,1.94,Haldia
2025-02-05,23.96,0.0,2.11,Haldia
2025-02-06,24.55,0.0,3.13,Haldia
2025-02-07,21.45,0.0,3.56,Haldia
2025-02-08,20.39,0.0,3.02,Haldia
2025-02-09,20.89,0.0,2.41,Haldia
2025-02-10,22.96,0.0,2.63,Haldia
2025-02-11,23.61,0.0,3.58,Haldia
2025-02-12,25.19,0.0,2.73,Haldia
2025-02-13,24.95,0.01,2.97,Haldia
2025-02-14,22.44,0.0,2.89,Haldia
2025-02-15,23.2,0.0,1.84,Haldia
2025-02-16,23.88,0.0,3.25,Haldia
2025-02-17,24.69,0.01,4.12,Haldia
2025-02-18,25.39,0.01,2.86,Haldia
2025-02-19,25.37,1.03,2.66,Haldia
2025-02-20,25.2,9.08,2.21,Haldia
2025-02-21,25.3,2.59,2.04,Haldia
2025-02-22,25.78,1.44,3.35,Haldia
2025-02-23,25.7,6.99,2.43,Haldia
2025-02-24,25.06,0.09,2.29,Haldia
2025-02-25,25.16,0.01,1.74,Haldia
2025-02-26,24.72,0.0,2.17,Haldia
2025-02-27,24.98,0.0,2.2,Haldia
2025-02-28,26.0,0.0,2.43,Haldia
2025-03-01,26.6,0.0,4.58,Haldia
2025-03-02,26.75,0.0,4.23,Haldia
2025-03-03,27.72,0.0,2.45,Haldia
2025-03-04,27.14,0.0,2.99,Haldia
2025-03-05,26.7,0.0,3.23,Haldia
2025-03-06,24.82,0.0,3.44,Haldia
2025-03-07,23.93,0.0,2.97,Haldia
2025-03-08,25.9,0.0,4.14,Haldia
2025-03-09,26.79,0.0,3.39,Haldia
2025-03-10,27.59,0.0,2.68,Haldia
2025-03-11,27.62,0.0,4.53,Haldia
2025-03-12,28.57,0.0,4.28,Haldia
2025-03-13,29.49,0.1,5.13,Haldia
2025-03-14,29.71,0.31,4.73,Haldia
2025-03-15,30.03,0.27,4.4,Haldia
2025-03-16,30.11,1.95,4.57,Haldia
2025-03-17,29.04,5.36,4.41,Haldia
2025-03-18,29.29,0.39,3.46,Haldia
2025-03-19,28.8,0.24,3.29,Haldia
2025-03-20,28.74,1.94,3.99,Haldia
2025-03-21,27.93,4.68,3.05,Haldia
2025-03-22,26.26,4.57,2.79,Haldia
2025-03-23,27.42,2.05,1.5,Haldia
2025-03-24,27.35,0.17,2.34,Haldia
2025-03-25,28.01,0.09,2.67,Haldia
2025-03-26,28.62,0.0,5.02,Haldia
2025-03-27,29.59,0.03,3.94,Haldia
2025-03-28,30.31,0.0,4.23,Haldia
2025-03-29,30.8,0.0,3.66,Haldia
2025-03-30,30.01,0.0,3.75,Haldia
2025-03-31,29.89,0.0,4.79,Haldia
2025-04-01,29.54,0.03,5.78,Haldia
2025-04-02,29.61,0.11,4.65,Haldia
2025-04-03,30.43,0.29,3.55,Haldia
2025-04-04,31.68,0.02,4.19,Haldia
2025-04-05,31.48,0.28,3.91,Haldia
2025-04-06,30.97,0.47,5.59,Haldia
2025-04-07,30.19,0.67,4.22,Haldia
2025-04-08,28.98,0.62,3.7,Haldia
2025-04-09,29.85,0.03,4.21,Haldia
2025-04-10,29.83,0.02,4.15,Haldia
2025-04-11,29.61,5.08,3.14,Haldia
2025-04-12,29.17,1.33,3.86,Haldia
2025-04-13,28.84,2.38,2.18,Haldia
2025-04-14,29.55,0.9,2.08,Haldia
2025-04-15,29.42,1.09,2.25,Haldia
2025-04-16,29.51,1.14,4.27,Haldia
2025-04-17,29.65,9.44,5.03,Haldia
2025-04-18,29.1,9.78,4.3,Haldia
2025-04-19,29.72,4.4,4.05,Haldia
2025-04-20,30.4,3.43,4.77,Haldia
2025-04-21,30.49,2.32,5.77,Haldia
2025-04-22,30.81,0.03,5.96,Haldia
2025-04-23,31.38,0.02,6.23,Haldia
2025-04-24,31.22,0.03,6.69,Haldia
2025-04-25,31.49,0.03,6.5,Haldia
2025-04-26,31.03,0.92,7.19,Haldia
2025-04-27,30.89,3.34,5.15,Haldia
2025-04-28,30.17,10.76,3.23,Haldia
2025-04-29,29.0,8.08,2.93,Haldia
2025-04-30,28.99,3.03,2.43,Haldia
2025-05-01,29.14,4.18,2.01,Haldia
2025-05-02,29.11,3.38,2.16,Haldia
2025-05-03,29.47,4.56,3.83,Haldia
2025-05-04,29.5,6.18,3.73,Haldia
2025-05-05,29.66,1.01,3.45,Haldia
2025-05-06,30.41,2.01,4.03,Haldia
2025-05-07,30.79,4.55,3.64,Haldia
2025-05-08,31.44,0.62,4.39,Haldia
2025-05-09,32.04,0.11,3.26,Haldia
2025-05-10,32.74,0.06,4.4,Haldia
2025-05-11,32.93,0.21,4.7,Haldia
2025-05-12,32.87,3.59,5.65,Haldia
2025-05-13,31.83,3.78,5.6,Haldia
2025-05-14,31.89,0.57,5.9,Haldia
2025-05-15,31.13,1.9,5.46,Haldia
2025-05-16,30.83,2.81,5.38,Haldia
2025-05-17,30.44,2.87,4.83,Haldia
2025-05-18,30.25,5.02,4.43,Haldia
2025-05-19,30.64,5.87,4.37,Haldia
2025-05-20,30.73,4.89,5.12,Haldia
2025-05-21,30.22,31.69,5.15,Haldia
2025-05-22,29.01,10.74,2.2,Haldia
2025-05-23,29.61,3.48,1.71,Haldia
2025-05-24,29.71,7.7,2.05,Haldia
2025-05-25,28.15,26.81,3.03,Haldia
2025-05-26,29.24,9.51,3.78,Haldia
2025-05-27,28.88,11.11,4.7,Haldia
2025-05-28,29.05,29.01,3.69,Haldia
2025-05-29,29.35,12.28,4.61,Haldia
2025-05-30,30.33,2.55,7.27,Haldia
2025-05-31,29.73,6.17,5.72,Haldia
2025-06-01,30.78,5.69,5.65,Haldia
2025-06-02,31.41,2.23,4.07,Haldia
2025-06-03,31.16,9.09,5.49,Haldia
2025-06-04,30.93,6.5,3.53,Haldia
2025-06-05,30.61,3.02,2.95,Haldia
2025-06-06,30.76,6.75,2.52,Haldia
2025-06-07,30.7,5.46,3.0,Haldia
2025-06-08,30.89,0.62,3.05,Haldia
2025-06-09,30.83,2.42,2.39,Haldia
2025-06-10,29.9,3.51,2.8,Haldia
2025-06-11,29.75,3.82,3.14,Haldia
2025-06-12,30.12,3.94,3.23,Haldia
2025-06-13,30.15,1.38,3.78,Haldia
2025-06-14,30.57,4.6,4.1,Haldia
2025-06-15,29.52,10.09,2.57,Haldia
2025-06-16,28.64,66.45,4.57,Haldia
2025-06-17,28.59,32.4,7.84,Haldia
2025-06-18,28.79,15.0,9.53,Haldia
2025-06-19,28.91,16.15,9.56,Haldia
2025-06-20,29.34,4.97,6.81,Haldia
2025-06-21,30.16,2.11,5.12,Haldia
2025-06-22,29.36,6.48,4.14,Haldia
2025-06-23,28.83,9.14,3.36,Haldia
2025-06-24,29.29,9.01,3.3,Haldia
2025-06-25,29.25,7.58,5.25,Haldia
2025-06-26,28.99,17.42,5.45,Haldia
2025-06-27,29.34,16.28,5.61,Haldia
2025-06-28,28.35,13.4,6.32,Haldia
2025-06-29,28.98,15.69,2.85,Haldia
2025-06-30,28.49,8.4,4.74,Haldia
2025-07-01,28.84,3.86,3.98,Haldia
2025-07-02,29.15,7.98,2.83,Haldia
2025-07-03,28.98,8.53,5.16,Haldia
2025-07-04,28.7,12.59,4.59,Haldia
2025-07-05,28.87,10.81,6.58,Haldia
2025-07-06,27.99,18.65,7.78,Haldia
2025-07-07,28.19,52.15,6.34,Haldia
2025-07-08,27.86,17.18,5.23,Haldia
2025-07-09,27.88,19.77,6.22,Haldia
2025-07-10,28.49,7.55,5.41,Haldia
2025-07-11,28.84,6.52,3.34,Haldia
2025-07-12,28.83,5.78,2.56,Haldia
2025-07-13,28.91,23.54,2.3,Haldia
2025-07-14,28.26,27.27,4.27,Haldia
2025-07-15,28.75,16.78,6.54,Haldia
2025-07-16,28.6,9.47,4.29,Haldia
2025-07-17,28.57,3.4,3.25,Haldia
2025-07-18,28.8,5.4,3.8,Haldia
2025-07-19,28.95,12.59,4.02,Haldia
2025-07-20,29.31,11.73,3.81,Haldia
2025-07-21,29.43,1.35,1.93,Haldia
2025-07-22,30.11,1.15,2.28,Haldia
2025-07-23,30.31,1.59,2.37,Haldia
2025-07-24,29.86,3.84,2.46,Haldia
2025-07-25,28.69,61.86,7.88,Haldia
2025-07-26,29.26,22.73,7.47,Haldia
2025-07-27,29.37,6.69,6.28,Haldia
2025-07-28,29.34,24.57,5.36,Haldia
2025-07-29,28.34,34.03,4.76,Haldia
2025-07-30,28.57,26.33,4.77,Haldia
2025-07-31,28.7,18.26,5.78,Haldia
2025-08-01,29.38,15.43,4.61,Haldia
2025-08-02,28.94,7.16,4.49,Haldia
2025-08-03,28.84,11.49,4.7,Haldia
2025-08-04,28.85,14.59,4.21,Haldia
2025-08-05,28.75,17.7,3.5,Haldia
2025-08-06,28.27,18.11,4.08,Haldia
2025-08-07,28.33,15.75,4.54,Haldia
2025-08-08,27.67,30.33,6.08,Haldia
2025-08-09,28.42,3.23,4.62,Haldia
2025-08-10,28.74,2.78,4.36,Haldia
2025-08-11,29.19,2.14,4.25,Haldia
2025-08-12,29.35,5.59,3.26,Haldia
2025-08-13,28.98,3.42,4.12,Haldia
2025-08-14,28.33,12.86,4.11,Haldia
2025-08-15,28.39,8.17,3.86,Haldia
2025-08-16,28.52,3.72,3.56,Haldia
2025-08-17,28.38,6.4,5.13,Haldia
2025-08-18,28.24,8.64,5.71,Haldia
2025-08-19,28.55,19.3,6.52,Haldia
2025-08-20,28.52,21.95,4.65,Haldia
2025-08-21,28.07,23.07,3.42,Haldia
2025-08-22,28.25,28.33,5.11,Haldia
2025-08-23,27.71,24.44,8.88,Haldia
2025-08-24,28.12,8.65,5.78,Haldia
2025-08-25,28.44,3.04,2.57,Haldia
2025-08-26,28.09,2.45,3.67,Haldia
2025-08-27,28.31,4.31,5.15,Haldia
2025-08-28,28.63,5.2,5.87,Haldia
2025-08-29,28.31,15.02,4.95,Haldia
2025-08-30,28.3,5.8,3.19,Haldia
2025-08-31,28.82,3.15,1.88,Haldia
2025-09-01,29.02,10.51,1.78,Haldia
2025-09-02,28.29,55.03,4.72,Haldia
2025-09-03,28.27,18.61,7.16,Haldia
2025-09-04,28.08,5.97,3.75,Haldia
2025-09-05,27.59,2.53,2.4,Haldia
2025-09-06,27.99,1.09,2.72,Haldia
2025-09-07,28.57,0.34,2.38,Haldia
2025-09-08,28.4,0.42,2.91,Haldia
2025-09-09,28.8,0.45,2.84,Haldia
2025-09-10,29.05,0.69,3.18,Haldia
2025-09-11,29.02,10.53,2.69,Haldia
2025-09-12,28.4,5.06,2.81,Haldia
2025-09-13,28.4,5.64,3.25,Haldia
2025-09-14,28.57,9.63,3.27,Haldia
2025-09-15,27.92,13.77,3.31,Haldia
2025-09-16,28.11,16.93,3.99,Haldia
2025-09-17,28.22,2.19,3.33,Haldia
2025-09-18,28.89,1.96,3.69,Haldia
2025-09-19,28.51,5.96,2.97,Haldia
2025-09-20,28.5,11.5,1.76,Haldia
2025-09-21,28.74,5.15,1.4,Haldia
2025-09-22,28.2,55.97,2.26,Haldia
2025-09-23,27.12,37.01,6.29,Haldia
2025-09-24,28.16,2.15,4.04,Haldia
2025-09-25,28.39,1.91,2.83,Haldia
2025-09-26,28.21,9.53,5.63,Haldia
2025-09-27,28.83,5.2,5.55,Haldia
2025-09-28,28.01,19.23,3.48,Haldia
2025-09-29,28.77,1.26,1.71,Haldia
2025-09-30,29.52,2.29,1.73,Haldia
2025-10-01,29.03,24.6,3.04,Haldia
2025-10-02,28.37,46.27,6.49,Haldia
2025-10-03,28.48,13.52,6.57,Haldia
2025-10-04,28.65,12.11,5.9,Haldia
2025-10-05,28.09,26.57,3.78,Haldia
2025-10-06,27.67,11.96,2.15,Haldia
2025-10-07,27.51,4.99,2.5,Haldia
2025-10-08,27.09,9.96,2.16,Haldia
2025-10-09,27.4,6.6,2.05,Haldia
2025-10-10,26.95,17.26,2.69,Haldia
2025-10-11,26.7,7.01,3.21,Haldia
2025-10-12,26.66,0.34,3.16,Haldia
2025-10-13,26.72,0.0,3.24,Haldia
2025-10-14,26.64,0.0,3.28,Haldia
2025-10-15,26.08,0.0,3.42,Haldia
2025-10-16,25.46,0.0,2.91,Haldia
2025-10-17,25.91,0.0,2.04,Haldia
2025-10-18,26.53,0.04,2.19,Haldia
2025-10-19,27.36,0.08,2.7,Haldia
2025-10-20,27.3,0.06,2.68,Haldia
2025-10-21,26.81,0.02,3.26,Haldia
2025-10-22,26.94,0.0,2.76,Haldia
2025-10-23,27.35,0.0,2.22,Haldia
2025-10-24,27.91,0.05,1.48,Haldia
2025-10-25,28.02,0.33,1.54,Haldia
2025-10-26,28.17,0.18,1.69,Haldia
2025-10-27,28.52,2.23,2.46,Haldia
2025-10-28,28.38,15.1,3.86,Haldia
2025-10-29,27.89,29.91,4.14,Haldia
2025-10-30,27.83,11.63,3.41,Haldia
2025-10-31,27.96,0.72,4.16,Haldia
2025-11-01,27.94,4.88,2.92,Haldia
2025-11-02,26.34,1.12,4.32,Haldia
2025-11-03,25.38,0.29,3.64,Haldia
2025-11-04,24.48,0.0,3.69,Haldia
2025-11-05,23.86,0.0,3.39,Haldia
2025-11-06,24.89,0.0,2.48,Haldia
2025-11-07,24.84,0.0,3.7,Haldia
2025-11-08,22.59,0.0,4.91,Haldia
2025-11-09,21.64,0.0,3.65,Haldia
2025-11-10,21.9,0.0,3.24,Haldia
2025-11-11,20.81,0.0,3.24,Haldia
2025-11-12,20.42,0.0,3.17,Haldia
2025-11-13,20.77,0.0,3.0,Haldia
2025-11-14,20.8,0.0,3.16,Haldia
2025-11-15,20.72,0.0,3.28,Haldia
2025-11-16,20.63,0.0,3.55,Haldia
2025-11-17,20.98,0.0,3.36,Haldia
2025-11-18,21.27,0.0,3.04,Haldia
2025-11-19,21.79,0.0,2.92,Haldia
2025-11-20,21.71,0.0,3.32,Haldia
2025-11-21,21.94,0.0,2.75,Haldia
2025-11-22,22.27,0.0,1.98,Haldia
2025-11-23,22.2,0.0,2.24,Haldia
2025-11-24,20.81,0.0,3.8,Haldia
2025-11-25,19.69,0.0,3.83,Haldia
2025-11-26,19.5,0.0,3.76,Haldia
2025-11-27,19.82,0.0,3.05,Haldia
2025-11-28,20.44,0.0,2.62,Haldia
2025-11-29,20.26,0.0,2.99,Haldia
2025-11-30,20.67,0.0,2.5,Haldia
2025-12-01,19.85,0.0,2.8,Haldia
2025-12-02,20.75,0.0,2.72,Haldia
2025-12-03,20.0,0.0,3.36,Haldia
2025-12-04,18.82,0.0,3.84,Haldia
2025-12-05,18.27,0.0,4.33,Haldia
2025-12-06,17.39,0.0,3.78,Haldia
2025-12-07,17.64,0.0,3.78,Haldia
2025-12-08,17.91,0.0,3.1,Haldia
2025-12-09,18.56,0.0,3.3,Haldia
2025-12-10,18.37,0.0,3.75,Haldia
2025-12-11,17.32,0.0,3.61,Haldia
2025-12-12,17.46,0.0,3.16,Haldia
2025-12-13,17.8,0.0,3.22,Haldia
2025-12-14,18.3,0.0,3.5,Haldia
2025-12-15,18.12,0.0,3.56,Haldia
2025-12-16,18.27,0.0,3.29,Haldia
2025-12-17,17.99,0.0,3.68,Haldia
2025-12-18,18.04,0.0,3.52,Haldia
2025-12-19,18.26,0.0,3.32,Haldia
2025-12-20,17.89,0.0,4.07,Haldia
2025-12-21,17.39,0.0,3.57,Haldia
2025-12-22,17.65,0.0,3.8,Haldia
2025-12-23,17.28,0.0,3.32,Haldia
2025-12-24,17.22,0.0,3.12,Haldia
2025-12-25,15.9,0.0,3.92,Haldia
2025-12-26,15.73,0.0,3.93,Haldia
2025-12-27,15.76,0.0,3.9,Haldia
2025-12-28,15.84,0.0,3.78,Haldia
2025-12-29,14.95,0.0,3.73,Haldia
2025-12-30,14.96,0.0,3.59,Haldia
2025-12-31,15.29,0.0,2.94,Haldia
2020-01-01,28.16,0.26,6.01,Port_Blair
2020-01-02,28.2,0.24,6.8,Port_Blair
2020-01-03,28.05,0.12,6.56,Port_Blair
2020-01-04,27.93,0.07,4.72,Port_Blair
2020-01-05,27.92,0.08,4.73,Port_Blair
2020-01-06,27.84,0.09,6.24,Port_Blair
2020-01-07,27.36,0.14,5.98,Port_Blair
2020-01-08,27.73,0.06,5.24,Port_Blair
2020-01-09,28.11,0.16,4.67,Port_Blair
2020-01-10,28.2,0.02,5.34,Port_Blair
2020-01-11,27.59,0.01,6.62,Port_Blair
2020-01-12,26.82,0.0,5.82,Port_Blair
2020-01-13,26.3,0.0,4.11,Port_Blair
2020-01-14,26.97,0.02,3.82,Port_Blair
2020-01-15,27.34,0.04,4.39,Port_Blair
2020-01-16,27.69,0.05,5.4,Port_Blair
2020-01-17,27.65,0.0,5.19,Port_Blair
2020-01-18,27.49,0.02,4.52,Port_Blair
2020-01-19,27.75,0.0,4.16,Port_Blair
2020-01-20,27.99,0.01,4.16,Port_Blair
2020-01-21,27.97,0.07,5.88,Port_Blair
2020-01-22,27.99,0.08,5.53,Port_Blair
2020-01-23,28.04,0.0,5.06,Port_Blair
2020-01-24,27.95,0.0,4.86,Port_Blair
2020-01-25,27.39,0.0,5.47,Port_Blair
2020-01-26,26.46,0.01,4.68,Port_Blair
2020-01-27,25.8,0.0,4.63,Port_Blair
2020-01-28,25.93,0.0,5.77,Port_Blair
2020-01-29,26.18,5.89,5.77,Port_Blair
2020-01-30,27.33,0.0,4.6,Port_Blair
2020-01-31,27.24,0.0,3.67,Port_Blair
2020-02-01,27.36,0.43,5.19,Port_Blair
2020-02-02,27.64,1.07,5.61,Port_Blair
2020-02-03,27.64,0.0,5.27,Port_Blair
2020-02-04,27.47,0.0,5.92,Port_Blair
2020-02-05,27.08,0.0,4.14,Port_Blair
2020-02-06,26.95,0.56,3.53,Port_Blair
2020-02-07,27.08,0.06,4.88,Port_Blair
2020-02-08,27.32,2.83,3.35,Port_Blair
2020-02-09,27.82,0.0,4.61,Port_Blair
2020-02-10,27.99,0.0,5.28,Port_Blair
2020-02-11,28.19,0.01,6.21,Port_Blair
2020-02-12,28.12,0.0,5.39,Port_Blair
2020-02-13,27.65,0.0,5.14,Port_Blair
2020-02-14,26.89,0.0,3.36,Port_Blair
2020-02-15,26.67,0.0,3.64,Port_Blair
2020-02-16,26.81,0.0,3.4,Port_Blair
2020-02-17,26.68,0.0,4.08,Port_Blair
2020-02-18,26.63,0.0,2.6,Port_Blair
2020-02-19,27.72,0.45,5.47,Port_Blair
2020-02-20,27.87,0.13,6.36,Port_Blair
2020-02-21,27.88,0.01,6.53,Port_Blair
2020-02-22,28.21,0.0,6.95,Port_Blair
2020-02-23,28.3,0.01,6.61,Port_Blair
2020-02-24,28.21,0.0,5.82,Port_Blair
2020-02-25,28.19,0.0,4.41,Port_Blair
2020-02-26,28.29,0.0,4.51,Port_Blair
2020-02-27,28.33,0.0,4.55,Port_Blair
2020-02-28,28.18,0.0,4.06,Port_Blair
2020-02-29,28.17,0.01,3.64,Port_Blair
2020-03-01,28.31,0.0,3.36,Port_Blair
2020-03-02,27.96,0.0,3.04,Port_Blair
2020-03-03,27.8,0.11,2.92,Port_Blair
2020-03-04,27.44,0.23,3.11,Port_Blair
2020-03-05,28.06,0.5,2.68,Port_Blair
2020-03-06,28.3,0.32,2.58,Port_Blair
2020-03-07,28.79,0.38,3.0,Port_Blair
2020-03-08,27.88,0.36,4.35,Port_Blair
2020-03-09,27.68,0.0,4.03,Port_Blair
2020-03-10,27.42,0.06,3.83,Port_Blair
2020-03-11,27.42,0.05,2.77,Port_Blair
2020-03-12,26.91,0.01,2.48,Port_Blair
2020-03-13,28.03,0.0,3.07,Port_Blair
2020-03-14,28.79,0.0,2.12,Port_Blair
2020-03-15,29.43,0.0,2.79,Port_Blair
2020-03-16,29.4,0.0,3.54,Port_Blair
2020-03-17,29.24,0.24,2.1,Port_Blair
2020-03-18,28.95,0.74,4.24,Port_Blair
2020-03-19,28.49,0.0,3.77,Port_Blair
2020-03-20,27.91,0.0,3.18,Port_Blair
2020-03-21,28.27,0.0,2.33,Port_Blair
2020-03-22,28.95,0.05,2.92,Port_Blair
2020-03-23,28.97,0.05,3.24,Port_Blair
2020-03-24,29.11,0.0,4.83,Port_Blair
2020-03-25,28.79,0.0,3.48,Port_Blair
2020-03-26,29.0,0.0,3.31,Port_Blair
2020-03-27,28.67,0.0,3.71,Port_Blair
2020-03-28,28.09,0.0,3.18,Port_Blair
2020-03-29,28.2,0.94,1.89,Port_Blair
2020-03-30,28.13,0.04,2.28,Port_Blair
2020-03-31,28.72,0.68,2.07,Port_Blair
2020-04-01,28.51,1.26,2.99,Port_Blair
2020-04-02,29.29,0.01,1.76,Port_Blair
2020-04-03,29.77,0.0,1.68,Port_Blair
2020-04-04,29.87,0.0,3.23,Port_Blair
2020-04-05,29.47,0.0,3.44,Port_Blair
2020-04-06,29.38,0.0,3.22,Port_Blair
2020-04-07,29.53,0.04,3.14,Port_Blair
2020-04-08,29.25,0.17,3.53,Port_Blair
2020-04-09,29.39,0.05,2.61,Port_Blair
2020-04-10,29.53,0.01,2.33,Port_Blair
2020-04-11,29.97,0.03,2.8,Port_Blair
2020-04-12,29.49,0.2,2.91,Port_Blair
2020-04-13,29.57,0.04,1.82,Port_Blair
2020-04-14,29.94,0.23,1.38,Port_Blair
2020-04-15,29.86,1.19,1.62,Port_Blair
2020-04-16,29.05,2.47,1.08,Port_Blair
2020-04-17,28.72,1.5,1.43,Port_Blair
2020-04-18,29.53,0.75,1.61,Port_Blair
2020-04-19,29.95,0.3,2.79,Port_Blair
2020-04-20,30.17,0.05,3.04,Port_Blair
2020-04-21,30.23,0.16,2.18,Port_Blair
2020-04-22,30.21,0.45,1.77,Port_Blair
2020-04-23,30.22,0.31,1.61,Port_Blair
2020-04-24,29.84,1.93,2.49,Port_Blair
2020-04-25,29.84,3.9,3.01,Port_Blair
2020-04-26,29.49,2.13,3.49,Port_Blair
2020-04-27,29.36,5.94,3.17,Port_Blair
2020-04-28,29.51,2.6,5.21,Port_Blair
2020-04-29,29.19,3.44,1.59,Port_Blair
2020-04-30,29.32,2.33,2.41,Port_Blair
2020-05-01,28.45,3.55,1.63,Port_Blair
2020-05-02,29.16,6.75,3.17,Port_Blair
2020-05-03,29.46,2.2,2.87,Port_Blair
2020-05-04,29.85,0.73,2.87,Port_Blair
2020-05-05,30.03,0.61,1.99,Port_Blair
2020-05-06,30.13,15.56,2.4,Port_Blair
2020-05-07,30.26,10.17,3.61,Port_Blair
2020-05-08,30.09,37.77,3.99,Port_Blair
2020-05-09,30.25,4.3,3.55,Port_Blair
2020-05-10,29.76,6.1,2.07,Port_Blair
2020-05-11,29.11,2.13,1.54,Port_Blair
2020-05-12,29.51,2.23,2.79,Port_Blair
2020-05-13,29.02,18.01,5.25,Port_Blair
2020-05-14,28.51,37.41,6.03,Port_Blair
2020-05-15,28.95,8.52,5.63,Port_Blair
2020-05-16,28.94,7.9,6.1,Port_Blair
2020-05-17,29.19,10.0,6.94,Port_Blair
2020-05-18,29.47,9.54,9.67,Port_Blair
2020-05-19,29.57,1.28,9.8,Port_Blair
2020-05-20,29.55,2.17,8.19,Port_Blair
2020-05-21,29.49,2.0,5.54,Port_Blair
2020-05-22,29.26,1.92,4.53,Port_Blair
2020-05-23,29.41,1.68,3.37,Port_Blair
2020-05-24,29.46,0.71,2.87,Port_Blair
2020-05-25,29.61,1.16,5.65,Port_Blair
2020-05-26,29.3,4.22,5.24,Port_Blair
2020-05-27,29.48,2.67,5.89,Port_Blair
2020-05-28,29.4,4.36,4.75,Port_Blair
2020-05-29,28.89,6.24,5.6,Port_Blair
2020-05-30,28.89,4.36,4.81,Port_Blair
2020-05-31,28.86,5.61,4.64,Port_Blair
2020-06-01,28.69,3.82,4.0,Port_Blair
2020-06-02,28.37,8.28,3.8,Port_Blair
2020-06-03,28.88,5.63,4.04,Port_Blair
2020-06-04,28.79,3.2,4.71,Port_Blair
2020-06-05,28.3,21.16,5.03,Port_Blair
2020-06-06,28.09,18.18,5.06,Port_Blair
2020-06-07,28.25,19.33,10.0,Port_Blair
2020-06-08,28.82,13.65,6.78,Port_Blair
2020-06-09,28.59,17.25,7.13,Port_Blair
